1,340
4,340
7,341
3,341
7,342
3,342
3,343
2,343
2,344
5,345
2,345
1,346
4,346
2,346
7,347
3,347
2,347
3,348
3,349
7,349
5,350
4,351
1,351
5,352
7,352
5,353
4,354
1,354
1,355
4,355
1,356
4,356
7,356
7,357
3,357
7,357
1,358
7,359
7,360
8,364
8,365
1,367
1,368
7,369
8,371
7,372
8,372
7,373
8,373
7,374
2,374
2,375
8,376
2,376
5,377
1,378
2,378
7,379
8,379
2,379
7,380
7,380
7,382
1,383
8,384
8,385
7,385
1,386
7,386
7,387
8,387
7,387
1,392
1,393
9,395
9,396
2,397
2,398
1,399
2,399
9,400
2,400
7,401
7,402
7,403
1,403
1,405
9,406
1,407
7,408
9,408
3,409
5,410
1,411
1,412
4,412
3,413
1,414
3,414
5,415
1,416
1,417
4,417
8,418
3,418
8,419
5,419
8,420
1,420
8,421
1,421
4,421
8,423
1,424
1,425
8,425
8,426
8,426
3,428
5,429
5,430
4,431
1,431
1,432
3,433
5,434
1,435
1,436
1,436
1,437
1,437
3,438
5,439
4,440
1,440
3,441
1,441
4,442
1,442
1,442
5,443
4,444
1,444
4,445
1,445
1,445
1,447
1,448
1,450
8,451
1,453
1,454
8,455
1,457
1,458
1,459
1,459
1,460
1,460
8,461
8,462
1,462
8,464
8,466
8,466
8,467
8,467
8,467
1,469
1,470
1,471
9,472
9,473
1,473
2,480
2,481
2,482
2,482
1,483
1,484
2,485
2,486
5,487
5,488
4,489
1,489
4,490
1,490
1,491
2,491
2,492
2,492
2,493
5,493
2,494
1,494
4,494
2,498
5,499
1,500
4,500
7,503
7,504
2,505
7,506
2,506
7,508
7,509
7,509
1,510
7,511
1,513
1,514
1,518
1,519
1,520
1,521
7,522
7,523
2,524
5,525
1,526
4,526
1,527
2,527
1,528
2,528
7,529
2,529
7,530
5,530
7,531
1,531
7,532
1,532
4,532
7,534
1,535
1,536
1,537
7,537
1,538
7,538
1,539
1,539
7,540
7,540
1,542
1,543
1,546
1,547
2,548
2,549
1,549
2,550
1,550
5,551
1,552
1,554
1,555
1,556
1,557
1,557
7,558
7,559
1,559
7,560
1,560
1,562
1,566
1,568
2,569
2,570
2,571
1,571
2,572
5,573
4,574
1,574
1,577
1,579
1,581
1,582
1,583
1,584
1,584
7,585
7,586
1,586
7,587
1,592
1,593
8,596
8,597
2,598
5,599
2,600
1,601
2,601
2,602
8,603
2,603
7,604
7,605
1,606
7,606
8,608
1,610
7,612
1,613
1,614
8,614
7,615
8,615
3,616
3,617
3,618
1,618
5,619
5,620
5,621
5,622
1,622
5,623
1,625
8,627
8,628
8,629
1,629
1,631
1,632
1,633
1,634
1,635
1,635
1,637
1,639
1,640
1,642
8,643
8,644
1,644
1,645
1,647
1,649
1,650
1,650
1,651
1,651
1,653
1,654
1,654
1,656
8,657
8,658
1,658
1,660
1,662
1,664
1,665
1,666
1,666
1,667
1,668
1,669
1,669
1,670
3,671
5,672
3,673
3,674
1,674
3,675
5,676
4,677
1,677
1,679
1,680
8,681
8,682
8,683
1,683
8,684
1,687
1,689
1,690
1,690
1,692
1,695
1,696
1,696
1,699
1,702
1,703
1,703
1,708
3,717
3,719
2,722
2,723
5,725
6,730
6,731
0,732
0,733
6,743
5,745
6,748
5,749
6,751
2,756
5,757
0,758
0,759
5,760
4,761
4,761
5,762
4,763
4,763
4,764
1,764
4,764
4,765
4,765
4,765
8,766
8,767
8,768
8,769
8,770
8,771
8,772
8,773
8,774
6,774
8,775
6,775
8,776
0,776
7,777
7,778
7,779
2,780
7,780
7,781
7,781
7,782
1,783
7,783
7,784
7,784
7,785
5,785
7,786
8,787
7,787
7,788
7,789
7,790
8,790
7,791
7,792
7,793
7,793
7,794
7,795
7,795
7,796
7,797
1,798
7,798
7,799
8,799
7,800
7,801
7,802
7,803
7,804
1,804
7,805
7,806
7,807
1,807
7,808
7,809
7,810
1,810
7,811
2,814
7,816
1,819
1,821
8,822
8,823
1,823
8,825
8,826
1,827
1,828
1,829
8,829
1,831
1,832
8,833
8,834
1,834
1,836
8,837
8,838
1,838
8,839
8,840
1,841
8,841
1,842
8,843
8,844
1,844
8,845
8,845
8,846
8,846
1,848
1,850
8,851
1,852
1,853
8,854
8,855
1,855
1,856
8,857
1,859
8,860
8,861
1,861
1,862
8,863
8,864
1,864
8,865
8,865
8,866
8,866
5,867
4,868
1,868
1,869
4,869
1,870
4,870
1,870
5,871
4,872
1,872
1,873
4,873
1,874
4,874
1,874
8,875
5,875
8,876
4,876
1,876
8,877
1,877
4,877
1,877
8,880
8,883
3,884
5,885
3,886
1,886
5,887
1,887
5,888
1,888
1,889
1,890
1,891
1,892
1,893
5,894
5,895
5,896
5,897
5,898
4,899
1,899
4,900
1,900
4,901
1,901
4,902
1,902
4,903
1,903
8,923
8,924
8,925
8,926
8,927
8,928
8,929
8,930
8,931
8,932
1,934
1,936
1,938
1,939
1,941
1,942
8,943
8,944
1,944
8,945
8,946
1,946
8,947
8,948
1,949
1,950
8,951
8,952
1,952
8,953
8,954
1,954
8,955
8,956
8,957
1,957
8,958
8,958
8,959
8,959
8,962
1,963
1,964
8,966
1,967
8,968
8,968
8,971
8,973
8,975
5,976
1,977
4,977
1,979
1,981
1,983
1,985
1,987
1,989
1,992
1,993
1,996
1,997
2,998
2,999
1,999
2,1000
2,1001
1,1001
2,1002
2,1003
1,1003
2,1004
2,1005
2,1006
1,1006
2,1007
1,1007
5,1008
5,1009
1,1010
1,1011
1,1011
1,1013
1,1014
1,1016
1,1018
1,1019
1,1020
1,1021
1,1022
1,1022
1,1023
1,1024
1,1024
1,1025
1,1026
1,1026
1,1027
7,1028
7,1029
1,1029
7,1030
7,1031
1,1031
7,1032
7,1033
1,1033
1,1036
1,1037
1,1040
1,1041
1,1042
1,1043
1,1044
1,1044
1,1045
1,1045
7,1046
7,1047
7,1048
1,1048
7,1049
1,1049
9,1056
9,1059
9,1060
2,1061
5,1062
1,1063
4,1063
9,1064
2,1064
7,1065
9,1066
7,1066
9,1068
1,1069
1,1070
1,1071
9,1071
3,1072
3,1073
9,1073
5,1074
9,1075
5,1075
9,1077
8,1078
8,1079
9,1079
5,1080
5,1081
1,1082
4,1082
1,1083
4,1083
3,1084
3,1084
3,1085
5,1085
5,1086
5,1086
5,1087
5,1087
5,1088
5,1088
5,1089
5,1089
3,1090
5,1091
5,1092
5,1093
1,1094
4,1094
1,1095
4,1095
8,1096
3,1096
8,1097
5,1097
8,1099
1,1100
8,1101
8,1101
1,1102
3,1103
5,1104
4,1105
1,1105
9,1106
3,1106
8,1107
9,1108
8,1108
1,1110
9,1111
9,1112
9,1114
1,1115
9,1116
9,1116
1,1118
9,1119
9,1120
9,1120
9,1126
9,1127
9,1128
2,1129
2,1130
9,1131
2,1131
9,1132
2,1132
2,1133
2,1133
9,1134
2,1134
2,1134
7,1135
7,1136
7,1138
9,1139
9,1140
7,1140
9,1141
7,1141
9,1145
9,1146
1,1148
1,1149
7,1150
2,1150
9,1151
7,1151
2,1151
2,1152
9,1153
2,1153
1,1154
2,1154
7,1155
7,1155
9,1156
7,1156
7,1156
7,1158
1,1159
9,1160
9,1161
7,1161
1,1162
7,1162
3,1163
5,1164
8,1166
3,1167
3,1168
5,1169
5,1170
3,1171
2,1171
5,1172
2,1172
1,1173
1,1174
3,1175
3,1176
5,1177
5,1178
4,1179
1,1179
4,1180
1,1180
5,1181
5,1182
5,1183
5,1184
4,1185
1,1185
4,1186
1,1186
1,1187
2,1187
3,1188
2,1188
3,1189
5,1189
3,1190
1,1190
3,1191
1,1191
4,1191
5,1192
2,1192
4,1193
1,1193
2,1193
5,1194
2,1194
5,1195
5,1195
5,1196
1,1196
5,1197
1,1197
4,1197
5,1198
2,1198
4,1199
1,1199
2,1199
8,1202
8,1203
2,1204
8,1205
2,1205
1,1209
1,1210
8,1211
8,1212
2,1214
5,1215
1,1216
4,1216
1,1217
2,1217
8,1218
2,1218
8,1219
5,1219
8,1220
1,1220
8,1221
1,1221
4,1221
5,1222
5,1223
1,1224
4,1224
1,1225
4,1225
1,1226
3,1227
7,1227
3,1228
5,1229
5,1230
7,1230
7,1231
8,1232
7,1232
8,1234
1,1235
1,1236
7,1236
3,1237
7,1237
5,1238
7,1238
4,1239
1,1239
7,1239
3,1240
5,1241
5,1242
5,1243
1,1244
4,1244
1,1245
4,1245
1,1246
3,1246
1,1247
5,1247
1,1248
3,1248
1,1249
5,1249
5,1250
7,1250
5,1251
7,1251
4,1252
1,1252
7,1252
7,1253
1,1254
7,1254
8,1255
7,1255
8,1257
1,1258
1,1259
1,1260
8,1260
1,1261
1,1262
8,1262
3,1263
5,1264
1,1265
1,1266
4,1266
3,1267
1,1268
3,1268
1,1269
4,1269
9,1270
3,1270
9,1271
5,1271
9,1272
1,1272
9,1273
1,1273
4,1273
8,1274
1,1275
8,1275
9,1276
8,1276
9,1278
1,1279
1,1280
1,1281
9,1281
1,1286
1,1287
9,1288
9,1289
2,1290
5,1291
2,1292
1,1293
2,1293
9,1294
2,1294
7,1295
7,1296
1,1297
7,1297
9,1298
7,1298
9,1300
1,1301
1,1303
1,1304
9,1304
1,1306
9,1307
1,1309
1,1310
9,1311
1,1313
1,1314
1,1315
1,1315
1,1316
1,1316
9,1317
9,1318
1,1318
8,1319
8,1319
9,1320
8,1320
8,1320
9,1322
8,1323
8,1324
9,1324
3,1326
3,1327
3,1328
3,1329
2,1330
3,1330
2,1331
3,1331
5,1332
1,1333
4,1333
1,1334
4,1334
5,1336
1,1337
4,1337
1,1338
4,1338
5,1339
5,1339
5,1340
2,1340
1,1341
4,1341
2,1341
2,1342
5,1343
2,1343
1,1344
4,1344
2,1344
5,1345
5,1345
2,1345
3,1346
3,1347
3,1348
2,1348
8,1352
8,1353
2,1354
8,1355
2,1355
8,1363
8,1364
8,1365
8,1366
2,1367
2,1368
5,1369
5,1370
8,1371
2,1371
8,1372
2,1372
2,1373
2,1374
5,1375
5,1376
1,1377
1,1378
1,1379
4,1379
1,1380
4,1380
8,1381
2,1381
8,1382
2,1382
2,1383
2,1383
5,1384
2,1384
1,1385
2,1385
1,1386
4,1386
2,1386
2,1387
5,1387
8,1388
2,1388
2,1388
5,1389
1,1390
4,1390
5,1391
5,1392
3,1393
7,1393
3,1394
5,1395
1,1396
4,1396
3,1397
3,1398
5,1399
5,1400
1,1401
4,1401
1,1402
4,1402
7,1403
3,1403
7,1404
3,1404
5,1405
3,1406
2,1406
5,1407
5,1408
5,1408
4,1409
1,1409
5,1410
2,1410
5,1411
5,1412
5,1412
4,1413
1,1413
1,1414
5,1414
1,1415
4,1415
2,1415
1,1416
4,1416
1,1417
4,1417
5,1417
5,1418
5,1418
4,1419
1,1419
7,1420
5,1420
7,1421
3,1421
2,1421
7,1422
5,1422
7,1423
5,1423
5,1423
7,1424
4,1424
1,1424
7,1425
8,1426
7,1426
8,1428
1,1429
7,1430
7,1431
8,1434
8,1435
1,1437
1,1438
7,1439
8,1439
7,1440
8,1440
7,1441
2,1441
7,1442
5,1442
7,1443
1,1443
7,1444
1,1444
4,1444
2,1445
5,1446
1,1447
4,1447
8,1448
2,1448
1,1449
2,1449
7,1450
8,1450
2,1450
2,1452
3,1453
3,1454
5,1456
1,1457
1,1458
1,1459
4,1459
1,1460
4,1460
3,1461
1,1462
3,1462
1,1463
3,1463
7,1464
3,1464
7,1465
3,1465
3,1466
2,1466
2,1467
5,1468
2,1468
1,1469
2,1469
1,1470
4,1470
2,1470
1,1471
3,1471
2,1471
7,1472
3,1472
2,1472
3,1473
7,1473
3,1474
1,1474
3,1475
3,1476
7,1476
5,1477
4,1478
1,1478
5,1479
5,1480
7,1480
5,1481
4,1482
1,1482
1,1483
1,1484
7,1484
1,1485
1,1485
1,1486
4,1486
1,1487
4,1487
1,1488
4,1488
7,1488
1,1489
4,1489
5,1490
7,1490
5,1491
1,1491
4,1492
1,1492
1,1493
7,1493
1,1494
4,1494
7,1494
1,1495
1,1495
1,1496
3,1496
7,1496
1,1497
4,1497
1,1497
7,1498
3,1498
7,1498
7,1499
7,1500
8,1504
8,1505
1,1507
1,1508
8,1509
1,1510
1,1511
1,1512
1,1513
8,1513
1,1514
8,1514
7,1515
7,1516
8,1516
7,1517
8,1517
7,1518
2,1518
2,1519
8,1520
2,1520
5,1521
1,1522
2,1522
7,1523
5,1523
1,1524
2,1524
1,1525
8,1525
2,1525
7,1526
8,1526
2,1526
7,1527
7,1527
7,1528
1,1529
8,1530
7,1530
8,1531
1,1531
7,1533
1,1534
8,1535
8,1536
7,1536
1,1537
1,1538
7,1538
1,1539
7,1539
1,1540
7,1540
1,1541
1,1541
1,1542
8,1542
7,1542
7,1543
8,1543
7,1543
3,1544
3,1544
3,1545
3,1545
5,1546
3,1546
3,1547
3,1547
2,1547
5,1548
3,1548
2,1548
3,1549
8,1549
3,1550
8,1550
3,1551
5,1552
3,1553
5,1554
5,1555
8,1555
5,1556
8,1556
5,1557
5,1558
3,1559
3,1560
8,1561
3,1561
8,1562
3,1562
5,1564
5,1565
3,1566
2,1566
8,1567
3,1567
2,1567
2,1568
5,1569
2,1569
8,1574
8,1575
8,1577
8,1578
8,1579
8,1580
8,1580
8,1581
8,1581
2,1582
8,1583
2,1583
5,1584
8,1585
2,1585
8,1586
8,1586
2,1586
3,1587
8,1587
2,1587
2,1588
3,1588
2,1589
5,1589
5,1590
5,1591
5,1592
5,1593
5,1593
5,1594
5,1594
5,1595
8,1595
2,1595
3,1596
5,1597
4,1598
4,1598
3,1599
3,1599
7,1599
3,1600
3,1600
3,1601
5,1601
3,1602
4,1603
4,1603
5,1604
3,1604
5,1605
5,1605
1,1606
4,1606
3,1606
1,1607
4,1607
5,1607
5,1608
3,1608
7,1608
3,1609
7,1609
8,1610
3,1610
7,1610
3,1611
3,1612
8,1612
5,1613
5,1614
7,1614
5,1615
5,1616
8,1616
5,1617
1,1618
4,1618
1,1619
4,1619
1,1620
4,1620
8,1620
1,1621
4,1621
3,1622
8,1622
7,1622
4,1623
0,1623
7,1624
3,1624
7,1625
5,1625
3,1626
5,1627
8,1628
3,1628
8,1629
5,1629
5,1630
5,1631
1,1632
3,1632
1,1633
5,1633
5,1634
8,1634
7,1634
7,1635
8,1636
7,1636
8,1637
7,1637
8,1638
8,1638
7,1638
8,1640
8,1641
8,1642
8,1642
1,1643
1,1644
8,1644
1,1648
1,1649
1,1650
1,1651
1,1654
9,1655
9,1656
9,1657
9,1658
1,1658
9,1659
1,1659
2,1660
1,1661
2,1661
1,1662
2,1662
9,1663
2,1663
9,1664
1,1664
2,1664
7,1665
7,1666
1,1666
7,1667
1,1667
1,1669
1,1670
9,1671
9,1672
1,1672
1,1673
1,1674
1,1674
7,1675
9,1675
7,1676
9,1676
1,1676
1,1679
9,1680
1,1683
1,1686
9,1687
9,1688
5,1689
1,1690
4,1690
2,1691
2,1692
2,1693
1,1693
9,1694
2,1694
7,1695
7,1696
1,1696
1,1698
9,1699
1,1700
1,1701
1,1702
1,1703
1,1703
1,1704
9,1704
7,1705
9,1705
8,1706
8,1707
9,1711
9,1712
1,1715
1,1716
8,1719
9,1721
8,1722
9,1722
8,1723
9,1723
8,1724
2,1724
2,1725
9,1726
2,1726
2,1727
1,1728
2,1728
2,1729
8,1730
9,1730
2,1730
7,1731
8,1731
7,1732
9,1733
7,1733
7,1734
1,1735
7,1735
8,1737
1,1739
9,1740
9,1741
8,1741
7,1742
1,1743
1,1744
8,1744
7,1745
9,1745
8,1745
3,1746
3,1747
3,1748
1,1748
3,1749
9,1749
5,1750
5,1751
1,1752
5,1752
5,1753
9,1753
1,1755
9,1756
8,1757
8,1758
8,1759
1,1759
8,1760
9,1760
1,1762
9,1763
9,1764
9,1765
1,1765
5,1766
1,1767
4,1767
3,1768
3,1768
5,1769
5,1769
3,1770
1,1770
5,1771
4,1772
1,1772
5,1773
4,1774
1,1774
1,1775
1,1776
4,1776
1,1777
4,1777
1,1777
5,1778
1,1778
5,1779
3,1780
3,1780
5,1781
5,1781
3,1782
5,1782
5,1783
5,1783
1,1784
3,1785
5,1786
4,1787
1,1787
1,1788
3,1789
5,1790
4,1791
1,1791
3,1792
5,1793
5,1794
5,1796
4,1797
1,1797
5,1798
3,1799
5,1800
1,1801
1,1802
4,1802
8,1803
3,1803
8,1805
1,1806
8,1807
8,1807
8,1808
1,1810
3,1811
1,1811
1,1812
3,1813
5,1814
4,1815
1,1815
5,1816
5,1817
4,1818
1,1818
1,1819
1,1820
1,1820
1,1821
4,1821
1,1822
4,1822
1,1823
4,1823
1,1823
1,1824
1,1824
1,1825
4,1825
1,1825
3,1826
8,1827
3,1827
8,1828
5,1828
8,1829
1,1829
8,1830
1,1830
4,1830
8,1831
1,1833
1,1834
8,1835
1,1835
1,1837
8,1838
1,1839
1,1840
1,1840
8,1841
8,1841
8,1842
1,1843
8,1843
1,1845
9,1846
9,1848
8,1849
9,1849
3,1850
3,1851
1,1851
1,1852
3,1853
5,1854
4,1855
1,1855
5,1856
9,1857
3,1857
8,1858
8,1859
1,1859
8,1860
1,1862
9,1863
1,1864
9,1865
8,1866
9,1866
1,1868
9,1869
1,1871
1,1872
1,1873
9,1874
9,1875
1,1875
1,1877
9,1878
9,1879
1,1879
1,1881
9,1882
9,1882
1,1883
1,1884
3,1885
3,1886
5,1887
4,1888
1,1888
4,1889
1,1889
1,1890
2,1890
2,1891
3,1891
2,1892
5,1892
2,1893
4,1893
1,1893
5,1894
3,1894
1,1898
1,1899
8,1901
8,1902
2,1903
1,1904
2,1904
5,1905
8,1906
2,1906
8,1907
5,1907
1,1908
1,1909
3,1910
5,1911
4,1912
1,1912
3,1913
1,1914
3,1914
7,1915
1,1915
7,1916
3,1916
7,1917
5,1917
7,1918
4,1918
1,1918
7,1919
7,1920
1,1920
1,1922
8,1923
1,1924
1,1925
8,1925
1,1926
7,1927
8,1927
1,1928
3,1929
3,1930
3,1931
1,1931
3,1932
5,1933
4,1934
1,1934
5,1935
5,1936
5,1937
1,1937
5,1938
5,1939
4,1940
1,1940
1,1942
1,1944
8,1945
8,1946
1,1946
8,1947
1,1949
1,1953
2,1955
2,1956
1,1956
2,1957
1,1959
1,1961
1,1962
7,1963
7,1964
1,1964
7,1965
1,1966
3,1967
5,1968
4,1969
1,1969
3,1970
3,1971
1,1971
1,1973
1,1974
1,1976
8,1977
8,1978
8,1979
1,1979
1,1982
1,1984
9,1985
9,1986
9,1987
1,1987
9,1988
1,1990
9,1991
9,1992
1,1992
1,1994
9,1995
9,1996
1,1996
1,1997
5,1998
4,1999
1,1999
3,2000
5,2001
4,2002
1,2002
3,2003
1,2003
4,2004
1,2004
5,2005
3,2006
3,2007
3,2008
3,2009
1,2009
5,2010
4,2011
1,2011
1,2012
1,2013
1,2013
1,2014
1,2015
1,2015
1,2016
1,2016
3,2017
5,2018
4,2019
1,2019
3,2020
3,2021
1,2021
3,2022
1,2022
4,2023
1,2023
1,2023
5,2024
4,2025
1,2025
5,2026
1,2026
4,2027
1,2027
1,2027
3,2028
1,2028
1,2028
5,2029
4,2030
1,2030
4,2031
1,2031
1,2031
1,2033
1,2034
1,2035
1,2036
1,2038
1,2039
8,2040
8,2041
1,2041
1,2043
1,2044
1,2045
8,2046
8,2047
1,2047
1,2049
1,2050
1,2051
1,2052
1,2052
1,2053
1,2053
1,2054
1,2054
1,2055
1,2055
8,2056
8,2057
1,2057
8,2058
1,2058
8,2059
1,2059
1,2059
3,2060
3,2061
3,2061
5,2062
3,2062
3,2063
1,2064
3,2064
1,2065
1,2065
1,2066
1,2066
4,2066
3,2067
3,2067
3,2068
5,2068
3,2069
1,2069
4,2069
3,2070
3,2070
3,2071
1,2071
3,2071
4,2072
1,2072
1,2072
4,2072
1,2074
3,2075
5,2076
1,2077
1,2078
4,2078
3,2079
3,2080
5,2081
5,2083
1,2084
4,2084
5,2085
5,2087
8,2088
3,2088
8,2089
5,2089
3,2090
5,2091
8,2092
3,2092
8,2093
8,2095
1,2096
8,2097
8,2097
8,2098
1,2100
3,2101
5,2102
1,2103
1,2104
4,2104
1,2105
3,2105
1,2106
3,2106
1,2107
1,2107
1,2108
1,2108
4,2108
5,2109
5,2110
1,2111
4,2111
1,2112
4,2112
8,2113
3,2113
8,2114
5,2114
8,2115
1,2115
8,2116
1,2116
4,2116
8,2117
3,2117
8,2118
1,2118
3,2118
8,2120
1,2121
1,2122
1,2123
8,2123
1,2124
8,2124
1,2125
1,2125
8,2126
8,2126
8,2127
1,2127
8,2127
8,2128
3,2128
3,2129
3,2130
8,2130
5,2131
3,2132
5,2133
5,2134
8,2134
1,2135
1,2136
1,2137
8,2137
1,2138
4,2138
1,2139
4,2139
1,2140
4,2140
8,2140
8,2141
3,2141
8,2141
3,2142
8,2143
3,2143
5,2144
3,2145
1,2146
3,2146
8,2147
5,2147
8,2148
8,2148
3,2148
8,2149
8,2149
8,2151
8,2152
8,2153
8,2153
1,2154
1,2155
8,2155
8,2156
8,2156
8,2156
1,2158
1,2159
1,2160
1,2160
9,2161
9,2162
1,2162
8,2163
1,2164
8,2164
1,2165
8,2165
9,2167
1,2168
1,2169
1,2170
9,2170
8,2171
9,2171
8,2172
1,2172
9,2172
1,2174
1,2176
9,2177
1,2179
1,2181
9,2182
1,2184
1,2185
1,2186
1,2187
1,2187
1,2188
1,2189
1,2190
1,2190
9,2191
9,2192
1,2192
9,2193
1,2193
3,2194
5,2195
1,2196
1,2197
4,2197
3,2198
3,2199
1,2200
3,2200
1,2201
1,2202
4,2202
9,2203
3,2203
9,2204
5,2204
9,2205
1,2205
9,2206
1,2206
4,2206
8,2207
8,2208
8,2209
1,2210
8,2210
9,2212
1,2213
1,2214
1,2215
9,2215
8,2216
9,2216
1,2218
1,2219
1,2221
1,2222
1,2224
1,2224
2,2225
2,2226
1,2226
2,2227
1,2227
2,2228
5,2229
5,2230
1,2230
4,2231
1,2231
4,2232
1,2232
1,2232
1,2234
1,2235
1,2236
1,2238
1,2239
1,2240
1,2241
1,2241
1,2242
1,2243
1,2243
1,2244
1,2244
7,2245
7,2246
1,2246
7,2247
1,2247
8,2249
1,2252
1,2259
1,2260
8,2263
8,2264
2,2265
5,2266
1,2267
4,2267
2,2268
2,2269
1,2270
2,2270
2,2271
8,2272
2,2272
8,2273
5,2273
8,2274
1,2274
8,2275
1,2275
4,2275
7,2276
7,2277
7,2278
1,2279
7,2279
8,2281
1,2283
1,2285
1,2286
8,2286
7,2287
1,2288
1,2289
8,2289
1,2290
1,2291
1,2292
1,2292
7,2293
8,2293
3,2294
3,2295
1,2295
3,2296
1,2296
5,2297
5,2298
5,2299
1,2299
5,2300
1,2300
5,2301
1,2303
1,2304
8,2305
8,2306
1,2306
8,2307
1,2307
8,2309
1,2311
8,2313
8,2314
8,2314
8,2315
8,2316
8,2317
1,2317
3,2318
8,2318
3,2319
5,2320
5,2321
5,2322
3,2323
5,2324
1,2325
3,2325
1,2326
5,2326
3,2327
5,2328
5,2329
8,2329
1,2331
1,2332
1,2333
1,2333
1,2334
1,2334
1,2336
1,2337
1,2338
1,2339
1,2340
1,2340
1,2341
8,2342
8,2343
1,2343
8,2344
1,2344
3,2345
3,2346
1,2347
3,2347
3,2348
8,2349
3,2349
8,2350
3,2350
8,2351
1,2351
3,2351
8,2353
1,2354
1,2355
8,2355
8,2356
8,2357
8,2357
8,2358
8,2358
8,2359
1,2359
8,2359
1,2362
1,2365
1,2366
1,2367
1,2368
1,2368
9,2369
9,2370
1,2370
9,2371
1,2375
1,2377
9,2378
9,2379
1,2379
9,2380
1,2382
1,2383
1,2385
1,2386
1,2387
1,2387
1,2388
1,2389
1,2390
1,2390
1,2391
1,2392
1,2392
3,2393
5,2394
4,2395
1,2395
3,2396
3,2397
3,2398
1,2398
5,2399
4,2400
1,2400
4,2401
1,2401
1,2401
1,2404
1,2405
1,2406
1,2408
1,2409
1,2410
1,2410
1,2411
8,2412
8,2413
8,2414
8,2415
1,2415
1,2416
3,2417
3,2418
1,2418
3,2419
5,2420
4,2421
1,2421
1,2423
1,2425
1,2426
8,2427
8,2428
1,2428
1,2431
9,2433
9,2434
2,2437
2,2438
2,2439
2,2440
2,2440
5,2442
5,2443
5,2443
5,2444
5,2444
5,2444
1,2451
1,2452
1,2453
7,2454
7,2455
2,2456
2,2457
2,2458
2,2459
2,2460
1,2461
2,2461
1,2462
2,2462
7,2463
2,2463
7,2464
2,2464
2,2465
2,2465
5,2466
5,2467
5,2467
2,2468
2,2468
1,2469
2,2469
2,2469
7,2470
2,2470
2,2470
7,2473
7,2474
1,2476
1,2477
7,2479
1,2480
1,2481
7,2481
1,2482
7,2482
7,2483
7,2483
7,2484
7,2484
2,2485
7,2486
2,2486
1,2487
2,2487
5,2488
1,2489
7,2489
2,2489
7,2490
7,2490
2,2490
7,2492
1,2493
7,2494
7,2494
7,2495
1,2495
1,2496
7,2496
7,2496
7,2497
7,2497
7,2497
1,2502
1,2503
1,2506
2,2507
2,2508
2,2509
2,2510
2,2511
1,2511
2,2512
1,2512
2,2513
2,2513
2,2514
2,2514
2,2515
1,2515
2,2515
1,2517
1,2518
7,2519
7,2520
7,2521
1,2521
1,2522
7,2522
7,2523
7,2523
7,2524
7,2524
7,2525
7,2525
1,2525
1,2530
1,2531
1,2533
1,2534
1,2536
7,2537
